json_index,sleutelfiguur,rol,zin,crypto_relevant,reden,tags,betrouwbaarheid,rechtmatigheid,overtuigend
1,sleutelfiguur_1,de rechtbank,De rechtbank oordeelde dat de verkrijging en verwerking van de berichten rechtmatig was gebeurd en dat deze als bewijs konden dienen.,Ja,De rechtbank vond dat de encrochat-berichten rechtmatig waren verkregen en konden dienen als bewijs in de zaak.,"rechtmatigheid van bewijs, verkrijging en verwerking, doorslaggevende rol, technisch-juridische aspecten, interceptietool noodzakelijk",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank heeft onder meer gekeken naar de inhoud van de chats, de verkeersgegevens van telefoonnummers en de herkenning van de verdachte door de politieambtenaar.",Ja,"De rechtbank baseert haar oordeel op de inhoud van versleutelde chats en verkeersgegevens, die als bewijs zijn gebruikt om de betrokkenheid van de verdachte bij criminele activiteiten vast te stellen.","versleutelde communicatie, verkeersgegevens, betrokkenheid verdachte, criminele activiteiten, overtuigend bewijs",ja,nvt,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank heeft vastgesteld dat de schending van privacyrechten van derden geen invloed heeft gehad op het opsporingsonderzoek en de vervolging van de verdachten. Daarom zijn de ennetcom data als bewijs toegestaan, omdat er geen concreet nadeel voor de verdachten is aangetoond.",Ja,"De rechtbank oordeelt dat de ennetcom data en PGP-telefoons als bewijs toelaatbaar zijn, omdat er geen directe schending van de rechten van de verdachten is aangetoond en de privacyrechten van derden geen invloed hebben gehad op de zaak.","privacyrechten, toelaatbaarheid, geen direct nadeel, jurisprudentie Hoge Raad, bewijswaarde",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft vastgesteld dat de verdachte kan worden geïdentificeerd als de gebruiker van zowel de encrochat-accounts als het sky-ecc-account op basis van verschillende feiten en omstandigheden uit het dossier.,Ja,De rechtbank heeft geconcludeerd dat de verdachte de gebruiker is geweest van de cryptoaccounts op basis van de inhoud van de berichten en andere zelfstandige bewijsmiddelen.,"identificatie verdachte, gebruik cryptoaccounts, inhoud berichten, zelfstandige bewijsmiddelen, versleutelde communicatie",ja,ja,ja
1,sleutelfiguur_1,rechter,Het oordeel van de rechter over deze kwestie zal bepalend zijn voor de uitkomst van de zaak. De rechter zal moeten beslissen of het bewijs verkregen uit de interceptie rechtmatig is en of het voldoende is om de verdachte schuldig te verklaren en te veroordelen tot een gevangenisstraf van achttien maanden met aftrek van voorarrest.,Ja,De rechter moet beslissen over de rechtmatigheid en de overtuigingskracht van het bewijs verkregen uit de interceptie van crypto-tekstgesprekken.,"rechtmatigheid beoordelen, overtuigend bewijs evalueren, crypto-interceptie, beslissende rol, uitkomst zaak",nvt,nvt,nvt
1,sleutelfiguur_1,de rechtbank,"Het oordeel van de rechtbank over het gevonden bewijs met betrekking tot de inbeslaggenomen voorwerpen, waaronder cryptotelefoons, die een rol speelden in de communicatie tussen de verdachte en medeverdachten, was dat bepaalde voorwerpen vatbaar waren voor onttrekking aan het verkeer.",Ja,"De rechtbank achtte de cryptotelefoons van verschillende merken vatbaar voor onttrekking aan het verkeer omdat ze werden gebruikt voor versleutelde communicatie via Encrochat, wat een belangrijke rol speelde in de communicatie tussen de verdachte en medeverdachten.","onttrekking aan het verkeer, belangrijk bewijsmateriaal, versleutelde communicatie, Encrochat, drugstransporten",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank heeft geoordeeld dat alle berichten van en naar specifieke accounts afkomstig en voor de betreffende verdachten bestemd waren. Er is vastgesteld dat de verdachten daadwerkelijk gebruik hebben gemaakt van de versleutelde communicatiekanalen, zoals EncroChat, Sky-ECC en PGP-Safe.",Ja,"De rechtbank heeft vastgesteld dat de berichten uit de versleutelde communicatiekanalen authentiek zijn en direct verband houden met de verdachten, waardoor ze als betrouwbaar bewijs kunnen dienen.","authenticiteit, gebruik door verdachten, betrouwbaar bewijs, versleutelde communicatie, direct verband",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"Wat betreft de rol van versleutelde communicatie, zoals pgp-telefoons, in het bewijs, heeft medeverdachte 1 verklaard dat hij de bivakmutsen en handschoenen die bij het geweldsincident zijn gebruikt, niet heeft teruggelegd in de garagebox, maar onder een viaduct heeft verstopt en daar een foto van heeft gemaakt die op zijn pgp-telefoon te vinden is. Echter, uit nader onderzoek blijkt dat de beschikbare data en reisgegevens de verklaring van medeverdachte 1 niet ondersteunen. De rechtbank acht deze verklaring dan ook ongeloofwaardig en hecht meer waarde aan het feit dat er DNA-matches zijn gevonden van de verdachten op de bivakmutsen die in de jumbotas zijn aangetroffen.",Ja,"De rechtbank vindt de verklaring van medeverdachte 1 over de locatie van de bivakmutsen en handschoenen, ondersteund door een foto op een pgp-telefoon, ongeloofwaardig omdat de data en reisgegevens dit niet ondersteunen.","ongeloofwaardige verklaring, DNA-bewijs belangrijker, pgp-telefoon foto, data en reisgegevens, versleutelde communicatie",nee,nvt,nee
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft geoordeeld dat er geen enkele aanleiding is om het encrochat-bewijs onrechtmatig te achten of terughoudend te zijn in het gebruik ervan als bewijs.,Ja,De rechtbank heeft vastgesteld dat het encrochat-bewijs rechtmatig is verkregen en een belangrijke rol heeft gespeeld in het onderzoek en de vervolging van de verdachten.,"rechtmatig verkregen, belangrijke rol in onderzoek, geen onrechtmatigheid, voldoende informatie, geen prejudiciële vragen",ja,ja,ja
1,sleutelfiguur_1,rechter,"De rechter constateerde dat de pgp-gesprekken verkregen waren via een rechtshulpverzoek aan Canada, waarbij data van de bes-server(s) van Ennetcom in Toronto veiliggesteld werden voor onderzoek in Nederland.",Ja,"De rechter vond dat de pgp-gesprekken rechtmatig verkregen waren en betrouwbaar als bewijsmateriaal, omdat ze via een rechtshulpverzoek aan Canada waren verkregen en ondersteund werden door andere bewijsmiddelen.","rechtshulpverzoek, betrouwbaarheid bevestigd, ondersteund door ander bewijs, identiteit vastgesteld, geen uitsluiting van bewijs",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank concludeert dat de verdachte zich bezighield met de invoer van 100 vuurwapens in de periode tussen 12 januari 2015 en 5 januari 2018, met als doel financieel gewin.",Ja,De rechtbank baseert haar oordeel mede op versleutelde PGP-gesprekken die aantonen dat de verdachte betrokken was bij de invoer van vuurwapens.,"versleutelde communicatie, financieel gewin, leidinggevende rol, PGP-gesprekken, systematische betrokkenheid",ja,nvt,ja
1,sleutelfiguur_1,de rechtbank,Uiteindelijk heeft de rechtbank geoordeeld dat de verdediging overtuigend heeft aangetoond dat het bewijs tegen de verdachte niet sluitend was en dat de cruciale elementen niet aan de verdachte konden worden toegeschreven.,Ja,"De rechtbank vond dat de anom-chatgesprekken niet overtuigend aan de verdachte konden worden toegeschreven, wat cruciaal was voor de vrijspraak.","anom-chatgesprekken, bewijs niet sluitend, toeschrijving aan verdachte, vrijspraak, cruciale elementen",nee,nvt,nee
1,sleutelfiguur_1,de rechtbank,"De rechtbank was het eens met dit standpunt en zag geen reden om hiervan af te wijken. Er werd vastgesteld dat verdachte de hoofdgebruiker was van de accounts van 'Cesar' en dat er rechtstreeks (ennetcom-)contact was tussen verdachte en zijn broer, wat bijdroeg aan het bewijs tegen de verdachte.",Ja,"De rechtbank vond het bewijs van de ennetcom-accounts doorslaggevend voor de veroordeling van de verdachte, omdat het direct contact tussen de verdachte en zijn broer aantoonde.","ennetcom-accounts, direct bewijs, hoofdgebruiker, rechtstreeks contact, doorslaggevend",ja,ja,ja
1,sleutelfiguur_1,rechter,"De rechter heeft in deze zaak geoordeeld dat het bewijs verkregen uit chatgesprekken die zijn uitgesloten vanwege onrechtmatige bewijsgaring, niet gebruikt mag worden in het strafproces.",Ja,De rechter heeft geoordeeld dat het bewijs uit de versleutelde communicatie via SkyECC onrechtmatig is verkregen en daarom niet gebruikt mag worden in het strafproces.,"onrechtmatige bewijsgaring, uitsluiting van bewijs, versleutelde communicatie, SkyECC, rechterlijke beslissing",nvt,nee,nvt
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft geoordeeld dat de verdachte schuldig is aan de ten laste gelegde feiten op basis van de bewijsmiddelen die zijn aangedragen in het dossier.,Ja,"De rechtbank acht de chatgesprekken uit encrochat en sky ecc betrouwbaar en rechtmatig verkregen, en gebruikt deze als bewijs voor de veroordeling.","betrouwbaarheid chatgesprekken, rechtmatigheid bewijs, interstatelijk vertrouwensbeginsel, geen bewijsuitsluiting, concrete aanwijzingen",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank oordeelt dat de verdachte niet alleen aanwezig was in de hennepkwekerij, maar ook op de hoogte was van welk bestrijdingsmiddel nodig was en aangaf dit te regelen. Daarnaast was hij op de hoogte van hoelang de planten nog moesten groeien. Op basis van deze bevindingen acht de rechtbank het ten laste gelegde wettig en overtuigend bewezen.",Ja,"De rechtbank baseert haar oordeel mede op de versleutelde communicatie via EncroChat, die de betrokkenheid van de verdachte bij de hennepteelt en -handel aantoont.","EncroChat-bewijs, betrokkenheid verdachte, hennepkwekerij, wettig en overtuigend, versleutelde communicatie",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank heeft geconcludeerd dat de verdachte medeplichtig was aan het vervalsen van paspoorten op basis van de feiten en omstandigheden in de context, waaronder de communicatie via ennetcom en de betrokkenheid van 'cesar' als contactpersoon.",Ja,"De rechtbank baseert haar oordeel mede op de communicatie via ennetcom, die als bewijs is gebruikt om de betrokkenheid van de verdachte aan te tonen.","ennetcom-berichten, medeplichtigheid, betrokkenheid cesar, bewijsvoering, ongeloofwaardige verklaring",ja,ja,ja
1,sleutelfiguur_1,rechter,De rechter heeft geoordeeld dat de interceptie van versleutelde communicatie via Encrochat als bewijs in deze zaak noodzakelijk was voor het onderzoek naar ernstige strafbare feiten.,Ja,"De rechter vond de interceptie van Encrochat-communicatie noodzakelijk en gerechtvaardigd voor het onderzoek naar ernstige strafbare feiten, ondanks de inbreuk op privacy.","noodzakelijkheid, gerechtvaardigd, ernstige strafbare feiten, privacy afweging, bewijswaarde",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft geoordeeld dat versleutelde communicatie via Encrochat en Anom een cruciale rol heeft gespeeld bij het bewijs tegen de verdachte en medeverdachten in de handel van verdovende middelen en het verstrekken van informatie uit politiesystemen.,Ja,De rechtbank beschouwt de versleutelde communicatie als cruciaal bewijs dat de betrokkenheid van de verdachte bij criminele activiteiten aantoont.,"cruciaal bewijs, versleutelde communicatie, betrokkenheid verdachte, handel in verdovende middelen, informatie uit politiesystemen",ja,nvt,ja
1,sleutelfiguur_1,de rechtbank,"De rechter weegt het gevonden bewijs, inclusief de inhoud van versleutelde communicatie zoals het EncroChat-account ""regalwhiskey"", in relatie tot andere stukken in het dossier door de inhoud van deze berichten te moeten wegen in samenhang met de overige stukken in het dossier, waaronder het proces-verbaal van identificatie van de verdachte als gebruiker van het EncroChat-account ""regalwhiskey"" en met hetgeen op de zitting zal worden verhandeld.",Ja,De rechtbank overweegt de inhoud van versleutelde communicatie als onderdeel van het bewijs in de zaak en weegt deze af tegen andere bewijsstukken.,"bewijsoverweging, versleutelde communicatie, integratie met dossier, proces-verbaal, schuldvraag",nvt,nvt,nvt
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft geoordeeld dat er voldoende wettig bewijs is voor de aanklachten tegen de verdachte. De chats die zijn aangetroffen op de telefoon van de verdachte worden ondersteund door technische informatie (Tci-informatie) en de omstandigheid dat een schietpartij heeft plaatsgevonden als gevolg van een partij van 14 kilo cocaïne waarbij de verdachte betrokken was.,Ja,"De rechtbank acht de encrochat-berichten betrouwbaar en rechtmatig verkregen, en ziet geen reden om deze uit te sluiten van het bewijs.","vertrouwensbeginsel, technische ondersteuning, geen heimelijke surveillance, rechtmatigheid, betrouwbaarheid",ja,ja,ja
1,sleutelfiguur_1,rechter,"De rechter heeft geconcludeerd dat er niet gehandeld is in strijd met enig recht van de verdachte, aangezien de verdachte vrijwillig een verklaring heeft afgelegd en niet heeft geweigerd om een verklaring af te leggen.",Nee,De rechter oordeelde dat de verklaring van de verdachte rechtsgeldig was omdat deze vrijwillig was afgelegd na het geven van de cautie en het informeren over het recht op een raadsman.,"vrijwillige verklaring, cautie gegeven, recht op raadsman, geen schending rechten, rechtsgeldigheid bewijs",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft in een specifiek geval geoordeeld dat de verdachte activiteiten heeft ondernomen om zich middelen en kennis te verschaffen voor het fabriceren van explosieven.,Nee,"De rechtbank richt zich op de concrete handelingen van de verdachte, zoals het zoeken naar informatie over explosieven en het bezit van materialen, zonder expliciet te verwijzen naar versleutelde communicatie.","concrete handelingen, middelen en kennis, explosieven, voorbereidende activiteiten, terroristische daad",ja,ja,ja
1,sleutelfiguur_1,rechter,Op basis van het gebruik van sky-id's en versleutelde communicatiemiddelen oordeelde de rechter dat de verdachte wel degelijk betrokken was bij de invoer van cocaïne en/of voorbereidingshandelingen.,Ja,"De rechter baseerde zijn oordeel op de inhoud van de versleutelde berichten die via de sky-id's van de verdachte werden verstuurd, wat zijn actieve deelname aan criminele activiteiten aantoonde.","sky-id's, versleutelde communicatie, actieve deelname, leidende rol, criminele activiteiten",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"Het oordeel van de rechtbank met betrekking tot het bewijs in de zaak waarbij de identificatie van de verdachte als gebruiker van het Skyecc-account cruciaal was, was dat de rechtbank niet buiten redelijke twijfel kon vaststellen dat de verdachte daadwerkelijk de gebruiker was van het Skyecc-account.",Ja,De rechtbank kon niet met zekerheid vaststellen dat de verdachte de gebruiker was van het Skyecc-account vanwege een gebrek aan voldoende identificatieonderzoek.,"gebrek aan identificatieonderzoek, redelijke twijfel, onzekerheid gebruiker, vrijspraak, belastende chatberichten",nee,nvt,nee
1,sleutelfiguur_1,de rechtbank,De rechtbank was niet overtuigd van de belastende aard van deze gesprekken en wees daarom het verzoek af.,Ja,De rechtbank vond de encrochatgesprekken niet voldoende belastend om het verzoek om getuigen te horen te rechtvaardigen.,"encrochatgesprekken, belastende aard, onvoldoende bewijs, afwijzing verzoek, getuigenverhoor",nvt,nvt,nee
1,sleutelfiguur_1,de rechtbank,"Versleutelde communicatie, zoals Encrochat, Sky-ECC, PGP-telefoons, Ennetcom, Anom en PGP-Safe, heeft bijgedragen aan het bewijs voor het witwassen van bepaalde geldbedragen en activa in deze zaak door middel van berichten op de telefoon van de verdachte.",Ja,De rechtbank vond dat de versleutelde berichten op de telefoon van de verdachte voldoende bewijs leverden voor het witwassen van specifieke geldbedragen en activa.,"versleutelde communicatie, witwassen bewijs, telefoonberichten, voldoende bewijs, specifieke geldbedragen",ja,nvt,ja
